"","track.id","artist.id","track.name","artist.name","track.popularity","artist.followes.total","artist.popularity","toplist.country"
"195","1797zYiX4cKosMH836X9Gt","3LKXWvXFWrkwUzJWxzwVpW","La Corriente","Tony Dize",89,2881386,74,"Mexico"
"196","0OTNHGKcqQbk51bOYe462Y","768O5GliF0bqscyghggrbE","ULTRA SOLO","Polimá Westcoast",88,193967,74,"Mexico"
"197","0OTNHGKcqQbk51bOYe462Y","4yxLYO2imECxGYTTV7RQKb","ULTRA SOLO","Pailita",88,265478,76,"Mexico"
"198","7FlQk2gJ6TBrHHiidvdR2O","4obzFoKoKRHIphyHzJ35G3","MAMIII","Becky G",77,11585888,81,"Mexico"
"199","7FlQk2gJ6TBrHHiidvdR2O","790FomKkXshlbRYZFtlgla","MAMIII","KAROL G",77,25070094,87,"Mexico"
"200","5IdyvWCaUa7AgTxMsFj0wB","1glBi4zyzqaSQoy8ReU0rz","Fuga Pa Cali 2","Grupo Los de la O",80,213744,69,"Mexico"
"201","6VrQTLzzuyGIYjUDe4kAZk","4q3ewBCX7sLwd24euuV69X","Un Coco","Bad Bunny",88,49322031,100,"Mexico"
"202","0E0DRHf5PfMeor0ZCwB3oT","4q3ewBCX7sLwd24euuV69X","Otro Atardecer","Bad Bunny",88,49322031,100,"Mexico"
"203","0E0DRHf5PfMeor0ZCwB3oT","2sSGPbdZJkaSE2AbcGOACx","Otro Atardecer","The Marías",88,764671,73,"Mexico"
"204","4d4ZXH4dr5bYfgErHiZCX2","4q3ewBCX7sLwd24euuV69X","Dos Mil 16","Bad Bunny",88,49322031,100,"Mexico"
"205","3p6eieHX6oEOzJStPtEsLu","4jogXSSvlyMkODGSZ2wc2P","Si Te Pudiera Mentir","Calibre 50",82,7569288,77,"Mexico"
"206","48AJSd42lXpicsGqcgopof","4VMYDCV2IEDYJArk749S6m","X ÚLTIMA VEZ","Daddy Yankee",89,27724769,87,"Mexico"
"207","48AJSd42lXpicsGqcgopof","4q3ewBCX7sLwd24euuV69X","X ÚLTIMA VEZ","Bad Bunny",89,49322031,100,"Mexico"
"208","4gzsuuZypVbxs0Af1LSZyB","0GM7qgcRCORpGnfcN2tCiB","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Tainy",88,911973,79,"Mexico"
"209","4gzsuuZypVbxs0Af1LSZyB","4q3ewBCX7sLwd24euuV69X","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Bad Bunny",88,49322031,100,"Mexico"
"210","4gzsuuZypVbxs0Af1LSZyB","2QWIScpFDNxmS6ZEMIUvgm","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","Julieta Venegas",88,1667183,75,"Mexico"
"211","798ahLNEcoFER7Vywg1FMT","4jogXSSvlyMkODGSZ2wc2P","A La Antigüita","Calibre 50",81,7569288,77,"Mexico"
"212","3FkeNbs9Zeiqkr3WkbOiGp","7FNnA9vBm6EKceENgCGRMb","Envolver","Anitta",79,11718350,80,"Mexico"
"213","2JPLbjOn0wPCngEot2STUS","4q3ewBCX7sLwd24euuV69X","Yonaguni","Bad Bunny",88,49322031,100,"Mexico"
"214","71wFwRo8xGc4lrcyKwsvba","4q3ewBCX7sLwd24euuV69X","Callaita","Bad Bunny",85,49322031,100,"Mexico"
"215","71wFwRo8xGc4lrcyKwsvba","0GM7qgcRCORpGnfcN2tCiB","Callaita","Tainy",85,911973,79,"Mexico"
"216","18HOjcvTVV7W8YzBuOsAPS","4q3ewBCX7sLwd24euuV69X","Un Verano Sin Ti","Bad Bunny",88,49322031,100,"Mexico"
"217","6Yard5LK4aXEn0kBKtHSob","1dKdetem2xEmjgvyymzytS","Se Fue La Pantera (En Vivo)","Grupo Firme",78,6095264,80,"Mexico"
"218","6Yard5LK4aXEn0kBKtHSob","2Dlvgi70UoJJicfKgoW5Vo","Se Fue La Pantera (En Vivo)","Grupo Recluta",78,351415,68,"Mexico"
"219","7Jph6HJbfURt4Fea19IED3","1gW6pz5n1aK249L0GvfQCC","Si Fuera Fácil","Grupo Marca Registrada",69,728008,70,"Mexico"
"220","2NMjggapJcXXM7WccGEBUO","4q3ewBCX7sLwd24euuV69X","Enséñame a Bailar","Bad Bunny",88,49322031,100,"Mexico"
"221","7dT9D6117e5DbhnKxDLNW9","6OBGbSaBUvQtk9wpQfDbOE","Colapso","Kevin Kaarl",81,2020619,77,"Mexico"
"222","3GaGWoU1KfVqgl7vnRHP55","5TYxZTjIPqKM8K8NuP9woO","Demasiadas Mujeres","C. Tangana",85,2011826,76,"Mexico"
"223","6HIIuuUIEzH1meVdGbMXyf","1dKdetem2xEmjgvyymzytS","Ya Supérame (En Vivo)","Grupo Firme",80,6095264,80,"Mexico"
"224","4Dvkj6JhhA12EX05fT7y2e","6KImCVD70vtIoJWnq6nGn3","As It Was","Harry Styles",91,21141704,94,"Global"
"225","75FEaRjZTKLhTrFGsfMUXR","1aSxMhuvixZ8h9dK9jIDwL","Running Up That Hill (A Deal With God)","Kate Bush",87,1014154,75,"Global"
"226","6Sq7ltF9Qa7SNFBsV5Cogx","4q3ewBCX7sLwd24euuV69X","Me Porto Bonito","Bad Bunny",96,49322031,100,"Global"
"227","6Sq7ltF9Qa7SNFBsV5Cogx","37230BxxYs9ksS7OkZw3IU","Me Porto Bonito","Chencho Corleone",96,257803,83,"Global"
"228","3k3NWokhRRkEPhCzPmV8TW","4q3ewBCX7sLwd24euuV69X","Ojitos Lindos","Bad Bunny",96,49322031,100,"Global"
"229","3k3NWokhRRkEPhCzPmV8TW","5n9bMYfz9qss2VOW89EVs2","Ojitos Lindos","Bomba Estéreo",96,948516,79,"Global"
"230","1IHWl5LamUGEuP4ozKQSXZ","4q3ewBCX7sLwd24euuV69X","Tití Me Preguntó","Bad Bunny",95,49322031,100,"Global"
"231","6Xom58OOXk2SoU711L2IXO","4q3ewBCX7sLwd24euuV69X","Moscow Mule","Bad Bunny",96,49322031,100,"Global"
"232","5Eax0qFko2dh7Rl2lYs3bx","4q3ewBCX7sLwd24euuV69X","Efecto","Bad Bunny",92,49322031,100,"Global"
"233","7dSZ6zGTQx66c2GF91xCrb","790FomKkXshlbRYZFtlgla","PROVENZA","KAROL G",94,25070094,87,"Global"
"234","4tYFy8ALRjIZvnvSLw5lxN","4q3ewBCX7sLwd24euuV69X","Party","Bad Bunny",94,49322031,100,"Global"
"235","4tYFy8ALRjIZvnvSLw5lxN","1mcTU81TzQhprhouKaTkpq","Party","Rauw Alejandro",94,11781971,89,"Global"
"236","1qEmFfgcLObUfQm0j1W2CK","6KImCVD70vtIoJWnq6nGn3","Late Night Talking","Harry Styles",93,21141704,94,"Global"
"237","02MWAaffLxlfxAUY7c5dvx","4yvcSjfu4PC0CYQyLy4wSq","Heat Waves","Glass Animals",90,2909250,80,"Global"
"238","1PckUlxKqWQs3RlWXVBLw3","56oDRnqbIiwx4mymNEv7dS","About Damn Time","Lizzo",93,4672279,80,"Global"
"239","0O6u0VJ46W86TxN9wgyqDj","246dkjvS1zLTtiykXe5h60","I Like You (A Happier Song) (with Doja Cat)","Post Malone",79,37070325,88,"Global"
"240","0O6u0VJ46W86TxN9wgyqDj","5cj0lLjcoR7YOSnhnX0Po5","I Like You (A Happier Song) (with Doja Cat)","Doja Cat",79,19248569,88,"Global"
"241","0wHFktze2PHC5jDt3B17DC","2LIk90788K0zvyj2JJVwkJ","First Class","Jack Harlow",84,2186989,87,"Global"
"242","2rurDawMfoKP4uHyb2kJBt","0EmeFodog0BfCgMzAIvKQp","Te Felicito","Shakira",88,23705387,82,"Global"
"243","2rurDawMfoKP4uHyb2kJBt","1mcTU81TzQhprhouKaTkpq","Te Felicito","Rauw Alejandro",88,11781971,89,"Global"
"244","5PjdY0CKGZdEuoNab3yDmX","2tIP7SsRs7vjIcLrU85W8J","STAY (with Justin Bieber)","The Kid LAROI",87,3740595,83,"Global"
"245","5PjdY0CKGZdEuoNab3yDmX","1uNFoZAHBGtllmzznpCI3s","STAY (with Justin Bieber)","Justin Bieber",87,61412393,91,"Global"
"246","2DB4DdfCFMw1iaR6JaR03a","4nDoRrQiYLoBzwC5BhVJzF","Bam Bam (feat. Ed Sheeran)","Camila Cabello",83,26868942,83,"Global"
"247","2DB4DdfCFMw1iaR6JaR03a","6eUKZXaKkcviH0Ku9w2n3V","Bam Bam (feat. Ed Sheeran)","Ed Sheeran",83,97986998,91,"Global"
"248","32vE1nuG8T9c8bhmZdRY6d","246dkjvS1zLTtiykXe5h60","Cooped Up (with Roddy Ricch)","Post Malone",73,37070325,88,"Global"
"249","32vE1nuG8T9c8bhmZdRY6d","757aE44tKEUQEqRuT6GnEB","Cooped Up (with Roddy Ricch)","Roddy Ricch",73,7977807,80,"Global"
"250","1dm6z1fWB0cErMszU25dy2","4q3ewBCX7sLwd24euuV69X","Después de la Playa","Bad Bunny",92,49322031,100,"Global"
"251","41oY4WCTj5kccfesTVFnvN","4q3ewBCX7sLwd24euuV69X","Tarot","Bad Bunny",92,49322031,100,"Global"
"252","41oY4WCTj5kccfesTVFnvN","0EFisYRi20PTADoJrifHrz","Tarot","Jhay Cortez",92,4114076,84,"Global"
"253","6JIC3hbC28JZKZ8AlAqX8h","3PhoLpVuITZKcymswpck5b","Cold Heart - PNAU Remix","Elton John",84,9404704,82,"Global"
"254","6JIC3hbC28JZKZ8AlAqX8h","6M2wZ9GZgrQXHCFfjv46we","Cold Heart - PNAU Remix","Dua Lipa",84,34229761,88,"Global"
"255","6JIC3hbC28JZKZ8AlAqX8h","6n28c9qs9hNGriNa72b26u","Cold Heart - PNAU Remix","PNAU",84,184406,75,"Global"
"256","58HvfVOeJY7lUuCqF0m3ly","67MNhiAICFY6Pwc2YxCO0K","MIDDLE OF THE NIGHT","Elley Duhé",92,251448,75,"Global"
"257","1O2pcBJGej0pmH2Y9XZMs6","1Yj5Xey7kTwvZla8sqdsdE","Una Noche en Medellín","Cris Mj",92,378618,79,"Global"
"258","6I3mqTwhRpn34SLVafSH7G","1uNFoZAHBGtllmzznpCI3s","Ghost","Justin Bieber",89,61412393,91,"Global"
"259","5CzixCxDkRXX9mScCmah8O","4q3ewBCX7sLwd24euuV69X","Un Ratito","Bad Bunny",91,49322031,100,"Global"
"260","1HhNoOuqm1a5MXYEgAFl8o","53XhwfbYqKCa1cC15pYq2q","Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",83,40384155,86,"Global"
"261","1HhNoOuqm1a5MXYEgAFl8o","6U3ybJ9UHNKEdsH7ktGBZ7","Enemy (with JID) - from the series Arcane League of Legends","JID",83,878019,78,"Global"
"262","1HhNoOuqm1a5MXYEgAFl8o","57nPqD7z62gDdq37US9XJR","Enemy (with JID) - from the series Arcane League of Legends","Arcane",83,126400,76,"Global"
"263","1HhNoOuqm1a5MXYEgAFl8o","47mIJdHORyRerp4os813jD","Enemy (with JID) - from the series Arcane League of Legends","League of Legends",83,1427265,80,"Global"
"264","0T5iIrXA4p5GsubkhuBIKV","5XKFrudbV4IiuE5WuTPRmT","Until I Found You","Stephen Sanchez",88,97821,71,"Global"
"265","6uvh0In7u1Xn4HgxOfAn8O","6KImCVD70vtIoJWnq6nGn3","Matilda","Harry Styles",91,21141704,94,"Global"
"266","7FlQk2gJ6TBrHHiidvdR2O","4obzFoKoKRHIphyHzJ35G3","MAMIII","Becky G",77,11585888,81,"Global"
"267","7FlQk2gJ6TBrHHiidvdR2O","790FomKkXshlbRYZFtlgla","MAMIII","KAROL G",77,25070094,87,"Global"
"268","5LYMamLv12UPbemOaTPyeV","6KImCVD70vtIoJWnq6nGn3","Music For a Sushi Restaurant","Harry Styles",91,21141704,94,"Global"
"269","5Z9KJZvQzH6PFmb8SNkxuk","7jVv8c5Fj3E9VhNjxT4snq","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",85,11052462,82,"Global"
"270","5Z9KJZvQzH6PFmb8SNkxuk","2LIk90788K0zvyj2JJVwkJ","INDUSTRY BABY (feat. Jack Harlow)","Jack Harlow",85,2186989,87,"Global"
"271","6Uj1ctrBOjOas8xZXGqKk4","5cj0lLjcoR7YOSnhnX0Po5","Woman","Doja Cat",91,19248569,88,"Global"
"272","51Zw1cKDgkad0CXv23HCMU","6KImCVD70vtIoJWnq6nGn3","Daylight","Harry Styles",90,21141704,94,"Global"
"273","6mmPpaltUZK7xjNlBPQQ0p","1mcTU81TzQhprhouKaTkpq","Desesperados","Rauw Alejandro",85,11781971,89,"Global"
"274","6mmPpaltUZK7xjNlBPQQ0p","37230BxxYs9ksS7OkZw3IU","Desesperados","Chencho Corleone",85,257803,83,"Global"
"275","3FkeNbs9Zeiqkr3WkbOiGp","7FNnA9vBm6EKceENgCGRMb","Envolver","Anitta",79,11718350,80,"Global"
"276","50nfwKoDiSYg8zOCREWAm5","6eUKZXaKkcviH0Ku9w2n3V","Shivers","Ed Sheeran",90,97986998,91,"Global"
"277","7ef4DlsgrMEH11cDZd32M6","7CajNmpbOovFoOoasH2HaY","One Kiss (with Dua Lipa)","Calvin Harris",84,22765589,83,"Global"
"278","7ef4DlsgrMEH11cDZd32M6","6M2wZ9GZgrQXHCFfjv46we","One Kiss (with Dua Lipa)","Dua Lipa",84,34229761,88,"Global"
"279","59nOXPmaKlBfGMDeOVGrIK","1RyvyyTE3xzB2ZywiAwp0i","WAIT FOR U (feat. Drake & Tems)","Future",89,11616010,88,"Global"
"280","59nOXPmaKlBfGMDeOVGrIK","3TVXtAsR1Inumwj472S9r4","WAIT FOR U (feat. Drake & Tems)","Drake",89,63843309,93,"Global"
"281","59nOXPmaKlBfGMDeOVGrIK","687cZJR45JO7jhk1LHIbgq","WAIT FOR U (feat. Drake & Tems)","Tems",89,508048,75,"Global"
"282","5kVZxyMY1gfdCLiChsfjn1","4q3ewBCX7sLwd24euuV69X","Yo No Soy Celoso","Bad Bunny",90,49322031,100,"Global"
"283","3uUuGVFu1V7jTQL60S1r8z","7f5Zgnp2spUuuzKplmRkt7","Where Are You Now","Lost Frequencies",91,2423131,77,"Global"
"284","3uUuGVFu1V7jTQL60S1r8z","6ydoSd3N2mwgwBHtF6K7eX","Where Are You Now","Calum Scott",91,4243743,77,"Global"
"285","0OTNHGKcqQbk51bOYe462Y","768O5GliF0bqscyghggrbE","ULTRA SOLO","Polimá Westcoast",88,193967,74,"Global"
"286","0OTNHGKcqQbk51bOYe462Y","4yxLYO2imECxGYTTV7RQKb","ULTRA SOLO","Pailita",88,265478,76,"Global"
"287","31i56LZnwE6uSu3exoHjtB","4q3ewBCX7sLwd24euuV69X","Neverita","Bad Bunny",90,49322031,100,"Global"
"288","7fYRg3CEbk6rNCuzNzMT06","7CajNmpbOovFoOoasH2HaY","Potion (with Dua Lipa & Young Thug)","Calvin Harris",84,22765589,83,"Global"
"289","7fYRg3CEbk6rNCuzNzMT06","6M2wZ9GZgrQXHCFfjv46we","Potion (with Dua Lipa & Young Thug)","Dua Lipa",84,34229761,88,"Global"
"290","7fYRg3CEbk6rNCuzNzMT06","50co4Is1HCEo8bhOyUWKpn","Potion (with Dua Lipa & Young Thug)","Young Thug",84,7253642,84,"Global"
"291","06JvOZ39sK8D8SqiqfaxDU","5K4W6rqBFWDnAN6FQUkS6x","True Love","Kanye West",85,17402556,90,"Global"
"292","06JvOZ39sK8D8SqiqfaxDU","15UsOTVnJzReFVN1VCnxy4","True Love","XXXTENTACION",85,36697696,86,"Global"
"293","2rDZhKnPaPG054ExZ6nXUS","7j6DKwmjbxvpQO8h914uEz","Jordan","Ryan Castro",90,712083,77,"Global"
"294","1797zYiX4cKosMH836X9Gt","4q3ewBCX7sLwd24euuV69X","La Corriente","Bad Bunny",89,49322031,100,"Global"
"295","1797zYiX4cKosMH836X9Gt","3LKXWvXFWrkwUzJWxzwVpW","La Corriente","Tony Dize",89,2881386,74,"Global"
"296","3i058E8uxTsYqJ5NWZzqSj","6KImCVD70vtIoJWnq6nGn3","Little Freak","Harry Styles",90,21141704,94,"Global"
"297","28GCbKgjlVD9eDmasGbe0T","4q3ewBCX7sLwd24euuV69X","Me Fui de Vacaciones","Bad Bunny",90,49322031,100,"Global"
"298","2uflssWlCaJ6CbTMOsUpNI","4q3ewBCX7sLwd24euuV69X","Aguacero","Bad Bunny",89,49322031,100,"Global"
"299","4ZtFanR9U6ndgddUvNcjcG","1McMsnEElThX1knmY4oliG","good 4 u","Olivia Rodrigo",90,17356581,85,"Global"
"300","1IHWl5LamUGEuP4ozKQSXZ","4q3ewBCX7sLwd24euuV69X","Tití Me Preguntó","Bad Bunny",95,49322031,100,"Spain"
"301","6Sq7ltF9Qa7SNFBsV5Cogx","4q3ewBCX7sLwd24euuV69X","Me Porto Bonito","Bad Bunny",96,49322031,100,"Spain"
"302","6Sq7ltF9Qa7SNFBsV5Cogx","37230BxxYs9ksS7OkZw3IU","Me Porto Bonito","Chencho Corleone",96,257803,83,"Spain"
"303","3k3NWokhRRkEPhCzPmV8TW","4q3ewBCX7sLwd24euuV69X","Ojitos Lindos","Bad Bunny",96,49322031,100,"Spain"
"304","3k3NWokhRRkEPhCzPmV8TW","5n9bMYfz9qss2VOW89EVs2","Ojitos Lindos","Bomba Estéreo",96,948516,79,"Spain"
"305","6stWVqWxtPPednHy1mzoOz","2CCgb0KApjfQDuTppovpf8","Tigini (Remix)","Rvfv",77,249750,71,"Spain"
"306","6stWVqWxtPPednHy1mzoOz","20fLTbSref8bRqtfD82pSo","Tigini (Remix)","Kikimoteleba",77,7145,62,"Spain"
"307","41oY4WCTj5kccfesTVFnvN","4q3ewBCX7sLwd24euuV69X","Tarot","Bad Bunny",92,49322031,100,"Spain"
"308","41oY4WCTj5kccfesTVFnvN","0EFisYRi20PTADoJrifHrz","Tarot","Jhay Cortez",92,4114076,84,"Spain"
"309","6Xom58OOXk2SoU711L2IXO","4q3ewBCX7sLwd24euuV69X","Moscow Mule","Bad Bunny",96,49322031,100,"Spain"
"310","2rurDawMfoKP4uHyb2kJBt","0EmeFodog0BfCgMzAIvKQp","Te Felicito","Shakira",88,23705387,82,"Spain"
"311","2rurDawMfoKP4uHyb2kJBt","1mcTU81TzQhprhouKaTkpq","Te Felicito","Rauw Alejandro",88,11781971,89,"Spain"
"312","7dSZ6zGTQx66c2GF91xCrb","790FomKkXshlbRYZFtlgla","PROVENZA","KAROL G",94,25070094,87,"Spain"
"313","6DoL1yYIwEW7VZMRaJhoJI","0qTZZWLzuD59Un5r1speHm","La Llevo Al Cielo (Ft. Ñengo Flow)","Chris Jedi",83,1852180,68,"Spain"
"314","6DoL1yYIwEW7VZMRaJhoJI","2R21vXR83lH98kGeO99Y66","La Llevo Al Cielo (Ft. Ñengo Flow)","Anuel AA",83,22044654,84,"Spain"
"315","6DoL1yYIwEW7VZMRaJhoJI","37230BxxYs9ksS7OkZw3IU","La Llevo Al Cielo (Ft. Ñengo Flow)","Chencho Corleone",83,257803,83,"Spain"
"316","6DoL1yYIwEW7VZMRaJhoJI","12vb80Km0Ew53ABfJOepVz","La Llevo Al Cielo (Ft. Ñengo Flow)","Ñengo Flow",83,3393513,78,"Spain"
"317","5Eax0qFko2dh7Rl2lYs3bx","4q3ewBCX7sLwd24euuV69X","Efecto","Bad Bunny",92,49322031,100,"Spain"
"318","3XREkzDHsWdBL5tybyCDBH","5DeX42pr2TilrnsUgjG8D1","SloMo","Chanel",80,30067,64,"Spain"
"319","0OTNHGKcqQbk51bOYe462Y","768O5GliF0bqscyghggrbE","ULTRA SOLO","Polimá Westcoast",88,193967,74,"Spain"
"320","0OTNHGKcqQbk51bOYe462Y","4yxLYO2imECxGYTTV7RQKb","ULTRA SOLO","Pailita",88,265478,76,"Spain"
"321","1dm6z1fWB0cErMszU25dy2","4q3ewBCX7sLwd24euuV69X","Después de la Playa","Bad Bunny",92,49322031,100,"Spain"
"322","0TkIQ2I48rz4kpk1XpfyHq","2CCgb0KApjfQDuTppovpf8","Mi Luz (ft. Rels B)","Rvfv",78,249750,71,"Spain"
"323","0TkIQ2I48rz4kpk1XpfyHq","2IMZYfNi21MGqxopj9fWx8","Mi Luz (ft. Rels B)","Rels B",78,3714152,78,"Spain"
"324","4tYFy8ALRjIZvnvSLw5lxN","4q3ewBCX7sLwd24euuV69X","Party","Bad Bunny",94,49322031,100,"Spain"
"325","4tYFy8ALRjIZvnvSLw5lxN","1mcTU81TzQhprhouKaTkpq","Party","Rauw Alejandro",94,11781971,89,"Spain"
"326","1O2pcBJGej0pmH2Y9XZMs6","1Yj5Xey7kTwvZla8sqdsdE","Una Noche en Medellín","Cris Mj",92,378618,79,"Spain"
"327","2rDZhKnPaPG054ExZ6nXUS","7j6DKwmjbxvpQO8h914uEz","Jordan","Ryan Castro",90,712083,77,"Spain"
"328","0hhbgieI17DtGcjGRrtDDp","0FwnPHExlRRxEZPLAi5tmG","Coronamos","JC Reyes",63,54514,64,"Spain"
"329","7FlQk2gJ6TBrHHiidvdR2O","4obzFoKoKRHIphyHzJ35G3","MAMIII","Becky G",77,11585888,81,"Spain"
"330","7FlQk2gJ6TBrHHiidvdR2O","790FomKkXshlbRYZFtlgla","MAMIII","KAROL G",77,25070094,87,"Spain"
"331","6mmPpaltUZK7xjNlBPQQ0p","1mcTU81TzQhprhouKaTkpq","Desesperados","Rauw Alejandro",85,11781971,89,"Spain"
"332","6mmPpaltUZK7xjNlBPQQ0p","37230BxxYs9ksS7OkZw3IU","Desesperados","Chencho Corleone",85,257803,83,"Spain"
"333","0Bv7O6fmZk3GrNQFYJaXPn","0IEzMvarfVycBJAXjjEZOL","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","La Pantera",84,11285,69,"Spain"
"334","0Bv7O6fmZk3GrNQFYJaXPn","52iwsT98xCoGgiGntTiR7K","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","Quevedo",84,167579,77,"Spain"
"335","0Bv7O6fmZk3GrNQFYJaXPn","5kgDdP7a4TsvkF08gpJGX0","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","Juseph",84,4651,69,"Spain"
"336","0Bv7O6fmZk3GrNQFYJaXPn","2D8UzkIVdg1bj0Iqz6gjk0","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","Abhir Hathi",84,11871,66,"Spain"
"337","0Bv7O6fmZk3GrNQFYJaXPn","0adJG3bdFTHCkTY28NkY4u","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","Bejo",84,217433,67,"Spain"
"338","0Bv7O6fmZk3GrNQFYJaXPn","0jeYkqwckGJoHQhhXwgzk3","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","Cruz Cafuné",84,202111,68,"Spain"
"339","0Bv7O6fmZk3GrNQFYJaXPn","00vsUIEaNHw6qoQnh8DQM2","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","EL IMA",84,2799,66,"Spain"
"340","6ylDpki1VpIsc525KC1ojF","07YUOmWljBTXwIseAUd9TW","Tacones Rojos","Sebastian Yatra",77,19148309,80,"Spain"
"341","4srcMdbm2qzVG98tJajHxp","50sIhX3HytFEwQXZJLUZQE","Pantysito","Alejo",86,19133,70,"Spain"
"342","4srcMdbm2qzVG98tJajHxp","2LRoIwlKmHjgvigdNGBHNo","Pantysito","Feid",86,1419299,81,"Spain"
"343","4srcMdbm2qzVG98tJajHxp","6ISKc7ev3V4EGnEagkXexc","Pantysito","ROBI",86,13984,68,"Spain"
"344","6HXvazdtAr9hy0kThzxrE3","5iDqEobZRSTiBSAk6jLp4A","Numero 1","Oscu",82,415689,66,"Spain"
"345","6HXvazdtAr9hy0kThzxrE3","3TKS1JzWOLAnicuOCOyVlW","Numero 1","Nobeat",82,9307,64,"Spain"
"346","4FjkjrvfbB3C4eUqWlw3vB","2CCgb0KApjfQDuTppovpf8","Mami","Rvfv",75,249750,71,"Spain"
"347","4FjkjrvfbB3C4eUqWlw3vB","2f6TzIGIIxEuwp6o7kEbhy","Mami","Pablo Mas",75,797,60,"Spain"
"348","04d4GpLedinwpfctvgOIhY","52iwsT98xCoGgiGntTiR7K","Piel de Cordero","Quevedo",77,167579,77,"Spain"
"349","04d4GpLedinwpfctvgOIhY","0IEzMvarfVycBJAXjjEZOL","Piel de Cordero","La Pantera",77,11285,69,"Spain"
"350","5CzixCxDkRXX9mScCmah8O","4q3ewBCX7sLwd24euuV69X","Un Ratito","Bad Bunny",91,49322031,100,"Spain"
"351","28GCbKgjlVD9eDmasGbe0T","4q3ewBCX7sLwd24euuV69X","Me Fui de Vacaciones","Bad Bunny",90,49322031,100,"Spain"
"352","63ZedTAVRCICh2CNLWnsPZ","22dFwJoRBV51ue5TGnC7Dt","Sigue","Beny Jr",77,402525,71,"Spain"
"353","63ZedTAVRCICh2CNLWnsPZ","4az97MtWmBQ5Db3GfDh9j9","Sigue","Morad",77,1018161,74,"Spain"
"354","63ZedTAVRCICh2CNLWnsPZ","1enXMVomlMi88CZFYL1m2f","Sigue","K y B",77,3532,63,"Spain"
"355","31i56LZnwE6uSu3exoHjtB","4q3ewBCX7sLwd24euuV69X","Neverita","Bad Bunny",90,49322031,100,"Spain"
"356","2Gq636OOGgxCTqEuzCZhsa","716NhGYqD1jl2wI1Qkgq36","Tiago PZK: Bzrp Music Sessions, Vol. 48","Bizarrap",84,5502067,80,"Spain"
"357","2Gq636OOGgxCTqEuzCZhsa","5Y3MV9DZ0d87NnVm56qSY1","Tiago PZK: Bzrp Music Sessions, Vol. 48","Tiago PZK",84,1909417,77,"Spain"
"358","5R2hNuiiwnKVAUNktF9j2Y","7dL0nOHwnSAsNAwpkPSGWP","mariposas","sangiovanni",62,673853,65,"Spain"
"359","5R2hNuiiwnKVAUNktF9j2Y","7eLcDZDYHXZCebtQmVFL25","mariposas","Aitana",62,2033866,75,"Spain"
"360","4Dvkj6JhhA12EX05fT7y2e","6KImCVD70vtIoJWnq6nGn3","As It Was","Harry Styles",91,21141704,94,"Spain"
"361","6bQ5823aHmFVKLZW8E7rRo","1bAftSH8umNcGZ0uyV7LMg","Si Quieren Frontear","Duki",85,6018384,82,"Spain"
"362","6bQ5823aHmFVKLZW8E7rRo","3EiLUeyEcA6fbRPSHkG5kb","Si Quieren Frontear","De La Ghetto",85,5914326,78,"Spain"
"363","6bQ5823aHmFVKLZW8E7rRo","52iwsT98xCoGgiGntTiR7K","Si Quieren Frontear","Quevedo",85,167579,77,"Spain"
"364","5kVZxyMY1gfdCLiChsfjn1","4q3ewBCX7sLwd24euuV69X","Yo No Soy Celoso","Bad Bunny",90,49322031,100,"Spain"
"365","5TMLavqGRKNxgzMBrVpC9R","7c53ZFyajVMTo08HmvoB6b","Mon Amour - Remix","zzoilo",85,59798,68,"Spain"
"366","5TMLavqGRKNxgzMBrVpC9R","7eLcDZDYHXZCebtQmVFL25","Mon Amour - Remix","Aitana",85,2033866,75,"Spain"
"367","2NMjggapJcXXM7WccGEBUO","4q3ewBCX7sLwd24euuV69X","Enséñame a Bailar","Bad Bunny",88,49322031,100,"Spain"
"368","2uky0VCI2EZni0nArOPznM","716NhGYqD1jl2wI1Qkgq36","Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap",86,5502067,80,"Spain"
"369","2uky0VCI2EZni0nArOPznM","3vQ0GE3mI0dAaxIMYe5g7z","Paulo Londra: Bzrp Music Sessions, Vol. 23","Paulo Londra",86,16791078,80,"Spain"
"370","3ehHqgYRzmeUi345MfHS2N","5C4PDR4LnhZTbVnKWXuDKD","París","Morat",81,5860539,81,"Spain"
"371","3ehHqgYRzmeUi345MfHS2N","1bAftSH8umNcGZ0uyV7LMg","París","Duki",81,6018384,82,"Spain"
